Radius[m],Density[kg/m^3],,,,,,,
6095615,3468.85,8665.5,4682.67,100000,165,8665.5,4682.67,1
6109462,3460.58,8638.86,4672.98,100000,165,8638.86,4672.98,1
6123308,3452.31,8612.22,4663.28,100000,165,8612.22,4663.28,1
6137154,3444.04,8585.59,4653.59,100000,165,8585.59,4653.59,1
6151000,3435.78,8558.95,4643.9,100000,165,8558.95,4643.9,1
6165000,3361.01,7816.31,4437.86,100000,70,8058.71,4448.83,0.97102
6179000,3362.53,7832.17,4434.63,100000,70,8068.85,4461.39,0.96557
6193000,3364.05,7848.04,4431.41,100000,70,8079,4473.96,0.96013
6207000,3365.58,7863.9,4428.18,100000,70,8089.15,4486.52,0.95468
6221000,3367.1,7879.76,4424.96,100000,70,8099.29,4499.08,0.94924
6235000,3368.62,7895.62,4421.73,100000,70,8109.44,4511.65,0.94379
6249000,3370.14,7911.48,4418.51,100000,70,8119.58,4524.21,0.93835
6263000,3371.66,7927.34,4415.28,100000,70,8129.73,4536.78,0.9329
6277000,3373.18,7943.2,4412.06,100000,70,8139.88,4549.34,0.92746
6291000,3374.71,7959.06,4408.83,100000,70,8150.02,4561.9,0.92201
6309533,3376.72,7980.06,4404.56,100000,191,8163.45,4578.54,0.91481
6328067,3378.73,8001.06,4400.29,100000,191,8176.89,4595.17,0.9076
6346600,3380.75,8022.06,4396.02,100000,191,8190.32,4611.8,0.90039
6356000,2900,6800,3900,100000,300,6800,3900,1
6368000,2600,5800,3200,100000,300,5800,3200,1
6371000,1020,1450,0,100000,0,1450,0,1
