Counter,mX[GeV],mA[GeV],ThermAvgSommerfeld,Kappa0[GeV5]
0,200.0,0.01,None,None
1, ,0.01002768031739658,None, 
2, ,0.010055437254790278,None, 
3, ,0.010083271024267678,None, 
4, ,0.010111181838502424,None, 
5, ,0.010139169910756848,None, 
6, ,0.010167235454883608,None, 
7, ,0.010195378685327302,None, 
8, ,0.01022359981712612,None, 
9, ,0.010251899065913488,None, 
10, ,0.010280276647919707,None, 
11, ,0.010308732779973613,None, 
12, ,0.010337267679504231,None, 
13, ,0.010365881564542438,None, 
14, ,0.010394574653722628,None, 
15, ,0.010423347166284376,None, 
16, ,0.010452199322074123,None, 
17, ,0.010481131341546858,None, 
18, ,0.010510143445767785,None, 
19, ,0.010539235856414027,None, 
20, ,0.010568408795776323,None, 
21, ,0.010597662486760707,None, 
22, ,0.010626997152890243,None, 
23, ,0.0106564130183067,None, 
24, ,0.010685910307772278,None, 
25, ,0.010715489246671329,None, 
26, ,0.01074515006101208,None, 
27, ,0.010774892977428351,None, 
28, ,0.01080471822318129,None, 
29, ,0.010834626026161113,None, 
30, ,0.01086461661488885,None, 
31, ,0.010894690218518079,None, 
32, ,0.01092484706683668,None, 
33, ,0.010955087390268592,None, 
34, ,0.010985411419875584,None, 
35, ,0.011015819387359,None, 
36, ,0.011046311525061551,None, 
37, ,0.011076888065969064,None, 
38, ,0.011107549243712309,None, 
39, ,0.011138295292568715,None, 
40, ,0.01116912644746423,None, 
41, ,0.011200042943975063,None, 
42, ,0.011231045018329522,None, 
43, ,0.011262132907409786,None, 
44, ,0.011293306848753744,None, 
45, ,0.011324567080556784,None, 
46, ,0.011355913841673651,None, 
47, ,0.011387347371620228,None, 
48, ,0.011418867910575385,None, 
49, ,0.011450475699382815,None, 
50, ,0.011482170979552892,None, 
51, ,0.011513953993264476,None, 
52, ,0.011545824983366794,None, 
53, ,0.011577784193381284,None, 
54, ,0.011609831867503471,None, 
55, ,0.011641968250604815,None, 
56, ,0.011674193588234582,None, 
57, ,0.011706508126621726,None, 
58, ,0.01173891211267678,None, 
59, ,0.011771405793993724,None, 
60, ,0.011803989418851895,None, 
61, ,0.011836663236217857,None, 
62, ,0.011869427495747351,None, 
63, ,0.01190228244778715,None, 
64, ,0.011935228343377,None, 
65, ,0.011968265434251531,None, 
66, ,0.012001393972842193,None, 
67, ,0.012034614212279159,None, 
68, ,0.012067926406393287,None, 
69, ,0.012101330809718036,None, 
70, ,0.012134827677491435,None, 
71, ,0.012168417265658014,None, 
72, ,0.012202099830870759,None, 
73, ,0.012235875630493085,None, 
74, ,0.012269744922600795,None, 
75, ,0.012303707965984064,None, 
76, ,0.012337765020149391,None, 
77, ,0.0123719163453216,None, 
78, ,0.012406162202445843,None, 
79, ,0.01244050285318956,None, 
80, ,0.012474938559944495,None, 
81, ,0.012509469585828705,None, 
82, ,0.012544096194688563,None, 
83, ,0.012578818651100786,None, 
84, ,0.012613637220374436,None, 
85, ,0.012648552168552958,None, 
86, ,0.012683563762416231,None, 
87, ,0.012718672269482577,None, 
88, ,0.012753877958010813,None, 
89, ,0.012789181097002313,None, 
90, ,0.012824581956203049,None, 
91, ,0.012860080806105664,None, 
92, ,0.012895677917951532,None, 
93, ,0.012931373563732822,None, 
94, ,0.01296716801619461,None, 
95, ,0.013003061548836913,None, 
96, ,0.01303905443591682,None, 
97, ,0.013075146952450569,None, 
98, ,0.013111339374215644,None, 
99, ,0.0131476319777529,None, 
100, ,0.013184025040368664,None, 
101, ,0.013220518840136844,None, 
102, ,0.013257113655901088,None, 
103, ,0.013293809767276876,None, 
104, ,0.013330607454653674,None, 
105, ,0.013367506999197077,None, 
106, ,0.013404508682850957,None, 
107, ,0.01344161278833961,None, 
108, ,0.013478819599169923,None, 
109, ,0.013516129399633552,None, 
110, ,0.013553542474809057,None, 
111, ,0.013591059110564132,None, 
112, ,0.01362867959355774,None, 
113, ,0.013666404211242338,None, 
114, ,0.013704233251866052,None, 
115, ,0.013742167004474894,None, 
116, ,0.013780205758914962,None, 
117, ,0.01381834980583465,None, 
118, ,0.013856599436686896,None, 
119, ,0.013894954943731374,None, 
120, ,0.013933416620036741,None, 
121, ,0.01397198475948288,None, 
122, ,0.014010659656763149,None, 
123, ,0.014049441607386614,None, 
124, ,0.014088330907680332,None, 
125, ,0.014127327854791597,None, 
126, ,0.01416643274669021,None, 
127, ,0.014205645882170775,None, 
128, ,0.014244967560854969,None, 
129, ,0.014284398083193813,None, 
130, ,0.014323937750470004,None, 
131, ,0.014363586864800191,None, 
132, ,0.01440334572913729,None, 
133, ,0.014443214647272802,None, 
134, ,0.01448319392383915,None, 
135, ,0.01452328386431196,None, 
136, ,0.014563484775012438,None, 
137, ,0.014603796963109697,None, 
138, ,0.014644220736623106,None, 
139, ,0.014684756404424638,None, 
140, ,0.01472540427624123,None, 
141, ,0.014766164662657162,None, 
142, ,0.01480703787511641,None, 
143, ,0.014848024225925047,None, 
144, ,0.014889124028253618,None, 
145, ,0.014930337596139532,None, 
146, ,0.014971665244489453,None, 
147, ,0.015013107289081737,None, 
148, ,0.015054664046568803,None, 
149, ,0.015096335834479587,None, 
150, ,0.015138122971221963,None, 
151, ,0.015180025776085153,None, 
152, ,0.015222044569242182,None, 
153, ,0.015264179671752334,None, 
154, ,0.015306431405563587,None, 
155, ,0.015348800093515087,None, 
156, ,0.0153912860593396,None, 
157, ,0.015433889627666009,None, 
158, ,0.01547661112402176,None, 
159, ,0.015519450874835397,None, 
160, ,0.015562409207439003,None, 
161, ,0.015605486450070741,None, 
162, ,0.01564868293187734,None, 
163, ,0.015691998982916622,None, 
164, ,0.015735434934160016,None, 
165, ,0.01577899111749509,None, 
166, ,0.015822667865728095,None, 
167, ,0.015866465512586497,None, 
168, ,0.015910384392721525,None, 
169, ,0.015954424841710738,None, 
170, ,0.015998587196060586,None, 
171, ,0.016042871793208964,None, 
172, ,0.01608727897152783,None, 
173, ,0.016131809070325753,None, 
174, ,0.01617646242985051,None, 
175, ,0.01622123939129172,None, 
176, ,0.016266140296783402,None, 
177, ,0.016311165489406632,None, 
178, ,0.016356315313192125,None, 
179, ,0.016401590113122897,None, 
180, ,0.01644699023513688,None, 
181, ,0.016492516026129576,None, 
182, ,0.016538167833956726,None, 
183, ,0.01658394600743691,None, 
184, ,0.01662985089635427,None, 
185, ,0.016675882851461155,None, 
186, ,0.01672204222448082,None, 
187, ,0.016768329368110086,None, 
188, ,0.01681474463602205,None, 
189, ,0.016861288382868805,None, 
190, ,0.016907960964284104,None, 
191, ,0.01695476273688614,None, 
192, ,0.017001694058280212,None, 
193, ,0.017048755287061488,None, 
194, ,0.01709594678281774,None, 
195, ,0.017143268906132082,None, 
196, ,0.017190722018585746,None, 
197, ,0.01723830648276083,None, 
198, ,0.017286022662243064,None, 
199, ,0.01733387092162459,None, 
200, ,0.017381851626506784,None, 
201, ,0.017429965143502982,None, 
202, ,0.017478211840241332,None, 
203, ,0.017526592085367585,None, 
204, ,0.017575106248547922,None, 
205, ,0.017623754700471762,None, 
206, ,0.01767253781285461,None, 
207, ,0.017721455958440897,None, 
208, ,0.01777050951100681,None, 
209, ,0.017819698845363174,None, 
210, ,0.017869024337358284,None, 
211, ,0.017918486363880815,None, 
212, ,0.017968085302862667,None, 
213, ,0.018017821533281863,None, 
214, ,0.01806769543516549,None, 
215, ,0.01811770738959249,None, 
216, ,0.018167857778696724,None, 
217, ,0.018218146985669748,None, 
218, ,0.018268575394763842,None, 
219, ,0.01831914339129488,None, 
220, ,0.018369851361645328,None, 
221, ,0.01842069969326716,None, 
222, ,0.018471688774684827,None, 
223, ,0.01852281899549824,None, 
224, ,0.01857409074638572,None, 
225, ,0.018625504419107004,None, 
226, ,0.01867706040650623,None, 
227, ,0.01872875910251495,None, 
228, ,0.01878060090215512,None, 
229, ,0.018832586201542125,None, 
230, ,0.01888471539788785,None, 
231, ,0.0189369888895036,None, 
232, ,0.0189894070758033,None, 
233, ,0.01904197035730641,None, 
234, ,0.01909467913564106,None, 
235, ,0.019147533813547103,None, 
236, ,0.01920053479487917,None, 
237, ,0.01925368248460981,None, 
238, ,0.019306977288832496,None, 
239, ,0.01936041961476484,None, 
240, ,0.01941400987075161,None, 
241, ,0.019467748466267882,None, 
242, ,0.01952163581192219,None, 
243, ,0.019575672319459638,None, 
244, ,0.019629858401765045,None, 
245, ,0.019684194472866116,None, 
246, ,0.019738680947936616,None, 
247, ,0.019793318243299482,None, 
248, ,0.019848106776430084,None, 
249, ,0.01990304696595936,None, 
250, ,0.019958139231677042,None, 
251, ,0.02001338399453484,None, 
252, ,0.020068781676649675,None, 
253, ,0.02012433270130691,None, 
254, ,0.020180037492963557,None, 
255, ,0.02023589647725156,None, 
256, ,0.02029191008098103,None, 
257, ,0.020348078732143476,None, 
258, ,0.020404402859915103,None, 
259, ,0.02046088289466012,None, 
260, ,0.02051751926793396,None, 
261, ,0.020574312412486653,None, 
262, ,0.020631262762266057,None, 
263, ,0.02068837075242122,None, 
264, ,0.02074563681930574,None, 
265, ,0.020803061400480997,None, 
266, ,0.020860644934719574,None, 
267, ,0.020918387862008617,None, 
268, ,0.02097629062355313,None, 
269, ,0.021034353661779418,None, 
270, ,0.021092577420338408,None, 
271, ,0.021150962344109108,None, 
272, ,0.021209508879201904,None, 
273, ,0.02126821747296209,None, 
274, ,0.021327088573973203,None, 
275, ,0.021386122632060457,None, 
276, ,0.02144532009829422,None, 
277, ,0.021504681424993424,None, 
278, ,0.021564207065729042,None, 
279, ,0.021623897475327523,None, 
280, ,0.021683753109874342,None, 
281, ,0.02174377442671738,None, 
282, ,0.0218039618844705,None, 
283, ,0.02186431594301701,None, 
284, ,0.02192483706351319,None, 
285, ,0.021985525708391827,None, 
286, ,0.02204638234136571,None, 
287, ,0.022107407427431256,None, 
288, ,0.022168601432871925,None, 
289, ,0.022229964825261943,None, 
290, ,0.02229149807346975,None, 
291, ,0.02235320164766164,None, 
292, ,0.022415076019305345,None, 
293, ,0.022477121661173632,None, 
294, ,0.022539339047347912,None, 
295, ,0.022601728653221874,None, 
296, ,0.02266429095550513,None, 
297, ,0.02272702643222681,None, 
298, ,0.022789935562739262,None, 
299, ,0.02285301882772169,None, 
300, ,0.022916276709183826,None, 
301, ,0.022979709690469627,None, 
302, ,0.023043318256260964,None, 
303, ,0.023107102892581347,None, 
304, ,0.02317106408679954,None, 
305, ,0.02323520232763345,None, 
306, ,0.023299518105153717,None, 
307, ,0.02336401191078752,None, 
308, ,0.02342868423732233,None, 
309, ,0.023493535578909663,None, 
310, ,0.023558566431068868,None, 
311, ,0.023623777290690897,None, 
312, ,0.02368916865604214,None, 
313, ,0.023754741026768174,None, 
314, ,0.023820494903897628,None, 
315, ,0.02388643078984598,None, 
316, ,0.02395254918841942,None, 
317, ,0.024018850604818686,None, 
318, ,0.024085335545642912,None, 
319, ,0.024152004518893582,None, 
320, ,0.024218858033978226,None, 
321, ,0.02428589660171455,None, 
322, ,0.024353120734334148,None, 
323, ,0.024420530945486508,None, 
324, ,0.02448812775024292,None, 
325, ,0.02455591166510039,None, 
326, ,0.024623883207985628,None, 
327, ,0.02469204289825895,None, 
328, ,0.024760391256718327,None, 
329, ,0.024828928805603275,None, 
330, ,0.02489765606859889,None, 
331, ,0.024966573570839864,None, 
332, ,0.025035681838914456,None, 
333, ,0.025104981400868552,None, 
334, ,0.02517447278620967,None, 
335, ,0.02524415652591106,None, 
336, ,0.02531403315241567,None, 
337, ,0.025384103199640316,None, 
338, ,0.02545436720297967,None, 
339, ,0.02552482569931043,None, 
340, ,0.02559547922699536,None, 
341, ,0.02566632832588744,None, 
342, ,0.02573737353733398,None, 
343, ,0.02580861540418074,None, 
344, ,0.02588005447077614,None, 
345, ,0.02595169128297533,None, 
346, ,0.02602352638814441,None, 
347, ,0.02609556033516462,None, 
348, ,0.026167793674436515,None, 
349, ,0.02624022695788418,None, 
350, ,0.02631286073895942,None, 
351, ,0.026385695572646074,None, 
352, ,0.026458732015464097,None, 
353, ,0.026531970625474008,None, 
354, ,0.026605411962280997,None, 
355, ,0.026679056587039264,None, 
356, ,0.02675290506245632,None, 
357, ,0.02682695795279726,None, 
